event_id,account_id,home_city,timestamp,agent_id,agent_recent_swap_count,distance_from_home_km,device_changed,hours_to_activation,txn_attempts_1h,txn_value_1h_naira,hour_of_day,ground_truth_fraud
2528,ACC-102528,Kano,2026-06-25T07:06:45.339Z,AG-1018,2,0,1,19.02,0,0,11,0
2529,ACC-102529,Kano,2026-08-28T07:06:45.339Z,AG-1017,0,16.8,0,10.18,0,0,8,0
2530,ACC-102530,Ibadan,2026-09-04T07:06:45.339Z,AG-1005,1,0,0,19.4,0,0,20,0
2531,ACC-102531,Ibadan,2026-09-04T07:06:45.339Z,AG-1036,1,31.3,0,11.96,0,0,8,0
2532,ACC-102532,Kano,2026-08-07T07:06:45.339Z,AG-1000,1,22.2,1,26.09,1,0,19,0
2533,ACC-102533,Lagos,2026-07-17T07:06:45.339Z,AG-1033,0,0,1,5.21,0,0,18,0
2534,ACC-102534,Port Harcourt,2026-06-12T07:06:45.339Z,AG-1029,3,34,0,20.63,2,0,11,0
2535,ACC-102535,Port Harcourt,2026-06-09T07:06:45.339Z,AG-1025,1,37.2,0,8.16,0,0,8,0
2536,ACC-102536,Lagos,2026-07-14T07:06:45.339Z,AG-1017,1,0,0,18.88,0,0,16,0
2537,ACC-102537,Port Harcourt,2026-06-15T07:06:45.339Z,AG-1013,1,6.2,0,6.2,1,0,9,0
2538,ACC-102538,Abuja,2026-08-21T07:06:45.339Z,AG-1000,0,28.5,0,0,0,0,21,0
2539,ACC-102539,Kano,2026-07-19T07:06:45.339Z,AG-1004,1,0,1,13.07,0,0,14,0
2540,ACC-102540,Abuja,2026-06-09T07:06:45.339Z,AG-1011,3,0,0,31.73,0,0,19,0
2541,ACC-102541,Abuja,2026-07-08T07:06:45.339Z,AG-1004,1,55,1,11.12,2,0,13,0
2542,ACC-102542,Ibadan,2026-07-19T07:06:45.339Z,AG-1026,1,0,0,0,1,0,13,0
2543,ACC-102543,Abuja,2026-08-03T07:06:45.339Z,AG-1004,0,2.7,0,22.55,0,12908,7,0
2544,ACC-102544,Lagos,2026-07-20T07:06:45.339Z,AG-1017,1,0,0,13.95,1,0,16,0
2545,ACC-102545,Kano,2026-08-03T07:06:45.339Z,AG-1029,1,20.5,0,27.85,0,2037,15,0
2546,ACC-102546,Abuja,2026-08-19T07:06:45.339Z,AG-1021,4,0,0,0,0,26062,22,0
2547,ACC-102547,Port Harcourt,2026-07-14T07:06:45.339Z,AG-1020,1,0,0,13.8,0,4502,6,0
2548,ACC-102548,Lagos,2026-07-20T07:06:45.339Z,AG-1000,1,21,1,17.16,1,0,22,0
2549,ACC-102549,Port Harcourt,2026-06-24T07:06:45.339Z,AG-1015,4,9,0,24.44,0,0,15,0
2550,ACC-102550,Ibadan,2026-08-30T07:06:45.339Z,AG-1027,3,0.5,0,13.36,1,0,6,0
2551,ACC-102551,Abuja,2026-07-11T07:06:45.339Z,AG-1002,3,0,0,10.24,1,0,6,0
2552,ACC-102552,Port Harcourt,2026-06-24T07:06:45.339Z,AG-1008,5,9.2,0,18.86,2,8765,11,0
2553,ACC-102553,Kano,2026-07-05T07:06:45.339Z,AG-1013,3,11.2,0,10.72,1,0,15,0
2554,ACC-102554,Port Harcourt,2026-06-14T07:06:45.339Z,AG-1028,2,34.2,1,28.68,1,13212,11,0
2555,ACC-102555,Lagos,2026-06-20T07:06:45.339Z,AG-1030,1,47.1,1,28.09,2,0,13,0
2556,ACC-102556,Ibadan,2026-06-22T07:06:45.339Z,AG-1000,3,0.3,0,10.19,1,0,13,0
2557,ACC-102557,Abuja,2026-08-27T07:06:45.339Z,AG-1020,0,40.4,0,21.48,1,0,18,0
2558,ACC-102558,Lagos,2026-08-02T07:06:45.339Z,AG-1024,2,16.1,0,14.64,1,0,7,0
2559,ACC-102559,Kano,2026-08-06T07:06:45.339Z,AG-1020,3,15.4,1,2.21,0,0,9,0
2560,ACC-102560,Ibadan,2026-08-17T07:06:45.339Z,AG-1019,5,23.3,0,0.79,3,351264,1,1
2561,ACC-102561,Abuja,2026-06-22T07:06:45.339Z,AG-1038,2,59.8,1,21.78,0,0,20,0
2562,ACC-102562,Ibadan,2026-08-20T07:06:45.339Z,AG-1020,0,58,1,12.26,1,17005,16,0
2563,ACC-102563,Kano,2026-06-12T07:06:45.339Z,AG-1030,0,29.6,0,20.92,1,9282,12,0
2564,ACC-102564,Kano,2026-07-25T07:06:45.339Z,AG-1011,2,58.1,1,17.65,1,18111,17,0
2565,ACC-102565,Ibadan,2026-08-01T07:06:45.339Z,AG-1022,1,7,1,16.75,0,0,15,0
2566,ACC-102566,Lagos,2026-06-19T07:06:45.339Z,AG-1018,0,6.8,0,18.48,1,0,14,0
2567,ACC-102567,Port Harcourt,2026-08-23T07:06:45.339Z,AG-1023,3,21.7,0,8.65,0,0,20,0
2568,ACC-102568,Abuja,2026-07-31T07:06:45.339Z,AG-1032,1,102.4,0,6.2,0,0,18,0
2569,ACC-102569,Kano,2026-06-12T07:06:45.339Z,AG-1033,0,0,0,8.44,0,0,19,0
2570,ACC-102570,Kano,2026-06-07T07:06:45.339Z,AG-1033,0,49.5,0,1.02,0,0,18,0
2571,ACC-102571,Kano,2026-06-29T07:06:45.339Z,AG-1028,3,30,0,11.74,0,0,12,0
2572,ACC-102572,Lagos,2026-07-04T07:06:45.339Z,AG-1011,2,13.7,0,12.05,1,0,21,0
2573,ACC-102573,Port Harcourt,2026-06-12T07:06:45.339Z,AG-1010,1,4.4,1,1.73,0,0,14,0
2574,ACC-102574,Ibadan,2026-08-25T07:06:45.339Z,AG-1033,2,2,0,11.72,2,0,22,0
2575,ACC-102575,Kano,2026-08-27T07:06:45.339Z,AG-1007,1,75.8,0,0,0,0,20,0
2576,ACC-102576,Ibadan,2026-07-31T07:06:45.339Z,AG-1033,1,21,0,3.41,1,0,6,0
2577,ACC-102577,Port Harcourt,2026-07-16T07:06:45.339Z,AG-1005,3,16.2,0,13.39,1,0,12,0
2578,ACC-102578,Kano,2026-08-09T07:06:45.339Z,AG-1032,1,0,1,21.75,0,0,15,0
2579,ACC-102579,Port Harcourt,2026-07-07T07:06:45.339Z,AG-1002,2,44.4,1,10.19,0,0,21,0
2580,ACC-102580,Ibadan,2026-06-26T07:06:45.339Z,AG-1010,0,31.4,1,6.44,2,0,14,0
2581,ACC-102581,Ibadan,2026-08-11T07:06:45.339Z,AG-1023,2,0,0,23.82,0,12596,22,0
2582,ACC-102582,Lagos,2026-08-10T07:06:45.339Z,AG-1025,0,15.7,0,12.54,1,0,11,0
2583,ACC-102583,Ibadan,2026-06-24T07:06:45.339Z,AG-1037,6,10,1,10.94,0,6755,21,0
2584,ACC-102584,Port Harcourt,2026-08-21T07:06:45.339Z,AG-1036,0,22.6,0,31.77,1,0,8,0
2585,ACC-102585,Abuja,2026-08-14T07:06:45.339Z,AG-1006,0,18.1,1,2.68,2,0,8,0
2586,ACC-102586,Kano,2026-08-05T07:06:45.339Z,AG-1038,1,41,0,0,0,0,22,0
2587,ACC-102587,Port Harcourt,2026-06-12T07:06:45.339Z,AG-1024,2,17.2,0,11.57,0,13583,17,0
2588,ACC-102588,Lagos,2026-07-12T07:06:45.339Z,AG-1019,0,17.4,0,8.8,1,0,14,0
2589,ACC-102589,Kano,2026-08-10T07:06:45.339Z,AG-1024,4,1.8,1,12.31,2,0,15,0
2590,ACC-102590,Lagos,2026-08-07T07:06:45.339Z,AG-1034,5,8,0,11.23,0,0,17,0
2591,ACC-102591,Kano,2026-08-30T07:06:45.339Z,AG-1005,0,23.4,0,0,0,0,13,0
2592,ACC-102592,Port Harcourt,2026-07-07T07:06:45.339Z,AG-1036,2,0,0,28.94,0,0,9,0
2593,ACC-102593,Port Harcourt,2026-06-22T07:06:45.339Z,AG-1005,0,51.5,0,18.53,0,0,12,0
2594,ACC-102594,Port Harcourt,2026-07-04T07:06:45.339Z,AG-1027,0,46.5,0,12.26,0,0,16,0
2595,ACC-102595,Kano,2026-08-02T07:06:45.339Z,AG-1009,2,248.9,1,0.65,3,520785,12,1
2596,ACC-102596,Lagos,2026-07-15T07:06:45.339Z,AG-1022,3,0,1,9.76,0,0,8,0
2597,ACC-102597,Abuja,2026-08-10T07:06:45.339Z,AG-1016,2,75.5,0,15.8,2,2814,16,0
2598,ACC-102598,Port Harcourt,2026-08-20T07:06:45.339Z,AG-1003,1,7.7,0,0.14,0,15292,22,0
2599,ACC-102599,Kano,2026-07-05T07:06:45.339Z,AG-1003,0,0,0,0,1,0,19,0
2600,ACC-102600,Abuja,2026-07-27T07:06:45.339Z,AG-1006,2,484,1,1.86,4,514384,0,1
2601,ACC-102601,Ibadan,2026-06-10T07:06:45.339Z,AG-1008,2,0,0,18.64,0,0,7,0
2602,ACC-102602,Lagos,2026-08-07T07:06:45.339Z,AG-1038,1,20.2,0,17.43,1,0,19,0
2603,ACC-102603,Lagos,2026-07-14T07:06:45.339Z,AG-1005,1,38.8,0,16.15,2,0,16,0
2604,ACC-102604,Ibadan,2026-07-04T07:06:45.339Z,AG-1014,2,82.1,0,29.11,0,0,19,0
2605,ACC-102605,Ibadan,2026-07-24T07:06:45.339Z,AG-1008,1,16,0,13.46,0,10946,10,0
2606,ACC-102606,Lagos,2026-07-28T07:06:45.339Z,AG-1004,1,0,0,8.88,1,5189,8,0
2607,ACC-102607,Ibadan,2026-09-01T07:06:45.339Z,AG-1035,2,0,0,25.17,0,0,17,0
2608,ACC-102608,Lagos,2026-06-20T07:06:45.339Z,AG-1012,0,0,0,19.47,0,4437,18,0
2609,ACC-102609,Lagos,2026-08-25T07:06:45.339Z,AG-1017,3,46.7,1,7.54,0,0,22,0
2610,ACC-102610,Kano,2026-06-07T07:06:45.339Z,AG-1021,2,4.8,0,0,1,0,21,0
2611,ACC-102611,Kano,2026-06-14T07:06:45.339Z,AG-1000,2,12.3,1,18.04,2,0,13,0
2612,ACC-102612,Lagos,2026-08-14T07:06:45.339Z,AG-1006,4,4.9,0,0,1,0,14,0
2613,ACC-102613,Kano,2026-08-03T07:06:45.339Z,AG-1030,2,0,0,5.09,2,0,7,0
2614,ACC-102614,Abuja,2026-07-10T07:06:45.339Z,AG-1012,2,26.8,0,0,0,0,15,0
2615,ACC-102615,Port Harcourt,2026-07-23T07:06:45.339Z,AG-1004,2,14.3,1,16.41,0,0,12,0
2616,ACC-102616,Kano,2026-08-19T07:06:45.339Z,AG-1038,1,39.3,0,2.09,0,0,16,0
2617,ACC-102617,Abuja,2026-07-15T07:06:45.339Z,AG-1038,1,18.5,0,8.1,2,0,18,0
2618,ACC-102618,Kano,2026-07-31T07:06:45.339Z,AG-1028,2,25.2,0,19.93,1,18519,9,0
2619,ACC-102619,Kano,2026-07-15T07:06:45.339Z,AG-1016,1,7.3,1,12.43,0,0,8,0
2620,ACC-102620,Lagos,2026-07-15T07:06:45.339Z,AG-1009,3,33.8,0,12.61,0,0,6,0
2621,ACC-102621,Lagos,2026-08-25T07:06:45.339Z,AG-1034,0,9.7,0,13.7,3,18512,8,0
2622,ACC-102622,Kano,2026-07-29T07:06:45.339Z,AG-1035,1,0,0,19.68,3,0,19,0
2623,ACC-102623,Ibadan,2026-06-11T07:06:45.339Z,AG-1014,2,372,1,1.22,5,420559,3,1
2624,ACC-102624,Kano,2026-07-03T07:06:45.339Z,AG-1014,1,29.5,0,14.54,3,0,10,0
2625,ACC-102625,Abuja,2026-08-08T07:06:45.339Z,AG-1028,2,59.1,1,18.39,0,0,14,0
2626,ACC-102626,Port Harcourt,2026-08-12T07:06:45.339Z,AG-1020,5,0,0,15.49,0,0,9,0
2627,ACC-102627,Kano,2026-07-12T07:06:45.339Z,AG-1012,0,36.5,0,20.42,1,0,11,0
2628,ACC-102628,Ibadan,2026-06-30T07:06:45.339Z,AG-1013,0,41.4,0,30.28,1,0,13,0
2629,ACC-102629,Lagos,2026-07-04T07:06:45.340Z,AG-1027,2,28.5,0,3.26,1,0,19,0
2630,ACC-102630,Ibadan,2026-07-12T07:06:45.340Z,AG-1036,5,21.5,1,36.68,0,0,9,0
2631,ACC-102631,Lagos,2026-08-25T07:06:45.340Z,AG-1037,1,9.8,1,1.64,0,0,17,0
2632,ACC-102632,Abuja,2026-08-03T07:06:45.340Z,AG-1004,0,7,0,20.64,0,0,20,0
2633,ACC-102633,Kano,2026-06-20T07:06:45.340Z,AG-1019,1,5.5,1,1.85,0,0,7,0
2634,ACC-102634,Ibadan,2026-06-20T07:06:45.340Z,AG-1024,1,59.4,0,4.56,1,0,13,0
2635,ACC-102635,Lagos,2026-07-08T07:06:45.340Z,AG-1002,0,12.9,1,23.48,1,0,21,0
2636,ACC-102636,Abuja,2026-07-02T07:06:45.340Z,AG-1034,3,0,1,27.05,0,0,12,0
2637,ACC-102637,Kano,2026-07-11T07:06:45.340Z,AG-1028,1,12.2,1,7.44,0,0,20,0
2638,ACC-102638,Ibadan,2026-06-17T07:06:45.340Z,AG-1034,2,15.6,0,16.81,1,0,8,0
2639,ACC-102639,Kano,2026-07-14T07:06:45.340Z,AG-1020,6,147.7,1,1.73,3,262944,4,1
2640,ACC-102640,Kano,2026-07-03T07:06:45.340Z,AG-1031,1,3.7,1,22.44,1,0,20,0
2641,ACC-102641,Kano,2026-07-11T07:06:45.340Z,AG-1016,2,21.3,0,6.6,1,0,22,0
2642,ACC-102642,Ibadan,2026-08-23T07:06:45.340Z,AG-1033,4,0,1,8.59,0,0,19,0
2643,ACC-102643,Abuja,2026-07-03T07:06:45.340Z,AG-1028,4,555.4,1,1.02,8,317334,4,1
2644,ACC-102644,Ibadan,2026-07-10T07:06:45.340Z,AG-1018,2,0,0,10.68,0,0,14,0
2645,ACC-102645,Kano,2026-08-04T07:06:45.340Z,AG-1004,0,1.6,0,14.66,0,0,21,0
2646,ACC-102646,Ibadan,2026-07-25T07:06:45.340Z,AG-1010,0,0,0,6.3,0,0,12,0
2647,ACC-102647,Ibadan,2026-08-19T07:06:45.340Z,AG-1039,2,0,0,13.18,1,0,20,0
2648,ACC-102648,Kano,2026-06-06T07:06:45.340Z,AG-1032,1,6.5,1,16.76,1,7239,8,0
2649,ACC-102649,Lagos,2026-08-13T07:06:45.340Z,AG-1024,4,14.9,1,10.34,0,0,19,0
2650,ACC-102650,Abuja,2026-07-18T07:06:45.340Z,AG-1009,2,23.1,0,3.59,1,11570,18,0
2651,ACC-102651,Kano,2026-07-10T07:06:45.340Z,AG-1028,4,5.2,0,3.15,0,0,17,0
2652,ACC-102652,Kano,2026-08-24T07:06:45.340Z,AG-1010,1,11.5,0,9.18,0,0,13,0
2653,ACC-102653,Kano,2026-06-18T07:06:45.340Z,AG-1003,1,10.1,1,9.06,0,0,19,0
2654,ACC-102654,Ibadan,2026-07-04T07:06:45.340Z,AG-1015,4,14.3,1,10.91,0,0,8,0
2655,ACC-102655,Ibadan,2026-06-18T07:06:45.340Z,AG-1019,3,15.3,0,17.74,0,0,10,0
2656,ACC-102656,Ibadan,2026-07-22T07:06:45.340Z,AG-1034,3,19.9,1,17.39,0,21582,7,0
2657,ACC-102657,Lagos,2026-07-06T07:06:45.340Z,AG-1039,2,30,0,9.1,0,0,21,0
2658,ACC-102658,Ibadan,2026-08-15T07:06:45.340Z,AG-1023,3,21,0,20.21,1,22958,9,0
2659,ACC-102659,Port Harcourt,2026-06-24T07:06:45.340Z,AG-1014,3,0,0,5.61,1,0,10,0
2660,ACC-102660,Ibadan,2026-07-25T07:06:45.340Z,AG-1016,2,27.9,1,17.95,0,0,7,0
2661,ACC-102661,Lagos,2026-07-12T07:06:45.340Z,AG-1027,2,42.9,0,12.26,2,0,7,0
2662,ACC-102662,Abuja,2026-08-14T07:06:45.340Z,AG-1031,0,23.1,0,14.99,2,0,7,0
2663,ACC-102663,Ibadan,2026-08-08T07:06:45.340Z,AG-1025,2,31.6,1,20.82,0,0,14,0
2664,ACC-102664,Kano,2026-06-25T07:06:45.340Z,AG-1039,0,55.5,1,36.22,1,0,14,0
2665,ACC-102665,Abuja,2026-07-25T07:06:45.340Z,AG-1001,2,38.1,1,22.12,0,0,10,0
2666,ACC-102666,Port Harcourt,2026-07-17T07:06:45.340Z,AG-1006,0,0,0,6.29,0,16587,7,0
2667,ACC-102667,Kano,2026-06-19T07:06:45.340Z,AG-1018,2,5.4,0,22.1,0,0,8,0
2668,ACC-102668,Abuja,2026-08-09T07:06:45.340Z,AG-1014,1,14.7,0,0,2,0,9,0
2669,ACC-102669,Lagos,2026-06-26T07:06:45.340Z,AG-1037,2,0,1,11.48,1,0,16,0
2670,ACC-102670,Abuja,2026-06-10T07:06:45.340Z,AG-1035,0,15.2,0,19.23,0,0,14,0
2671,ACC-102671,Kano,2026-08-19T07:06:45.340Z,AG-1038,4,15.4,0,13.1,1,0,21,0
2672,ACC-102672,Kano,2026-06-14T07:06:45.340Z,AG-1021,1,17.9,0,16.2,0,0,6,0
2673,ACC-102673,Ibadan,2026-09-04T07:06:45.340Z,AG-1021,3,19.7,1,0,6,456647,16,1
2674,ACC-102674,Kano,2026-06-11T07:06:45.340Z,AG-1018,3,63.1,0,12.57,1,0,15,0
2675,ACC-102675,Port Harcourt,2026-07-13T07:06:45.340Z,AG-1007,5,5.6,1,19.17,0,14309,17,0
2676,ACC-102676,Kano,2026-08-09T07:06:45.340Z,AG-1007,5,149.7,0,1.14,4,323436,17,1
2677,ACC-102677,Lagos,2026-08-14T07:06:45.340Z,AG-1002,2,43.9,0,14.15,0,0,17,0
2678,ACC-102678,Abuja,2026-06-25T07:06:45.340Z,AG-1038,3,3.7,0,2.83,0,0,14,0
2679,ACC-102679,Abuja,2026-07-16T07:06:45.340Z,AG-1032,3,36.6,0,16.53,1,0,19,0
2680,ACC-102680,Abuja,2026-08-20T07:06:45.340Z,AG-1029,3,7.4,1,30.31,1,0,16,0
2681,ACC-102681,Abuja,2026-07-21T07:06:45.340Z,AG-1001,4,37.5,0,35.28,1,174,17,0
2682,ACC-102682,Kano,2026-08-16T07:06:45.340Z,AG-1039,2,69,0,5.03,0,0,6,0
2683,ACC-102683,Port Harcourt,2026-08-01T07:06:45.340Z,AG-1032,1,80.1,0,15.13,1,7495,15,0
2684,ACC-102684,Port Harcourt,2026-08-17T07:06:45.340Z,AG-1020,1,0,1,4.05,2,13867,13,0
2685,ACC-102685,Abuja,2026-08-20T07:06:45.340Z,AG-1022,1,0,0,29.16,0,0,6,0
2686,ACC-102686,Lagos,2026-06-20T07:06:45.340Z,AG-1001,2,30.6,0,21.31,0,0,12,0
2687,ACC-102687,Abuja,2026-06-10T07:06:45.340Z,AG-1024,0,4.7,0,31.28,0,0,21,0
2688,ACC-102688,Ibadan,2026-06-20T07:06:45.340Z,AG-1026,0,31.9,0,18.71,1,18278,9,0
2689,ACC-102689,Kano,2026-08-25T07:06:45.340Z,AG-1021,2,62.4,1,21.72,0,0,14,0
2690,ACC-102690,Abuja,2026-08-28T07:06:45.340Z,AG-1013,4,35.8,1,0.42,0,12054,17,0
2691,ACC-102691,Lagos,2026-07-22T07:06:45.340Z,AG-1011,0,6,0,8.19,1,0,20,0
2692,ACC-102692,Lagos,2026-07-03T07:06:45.340Z,AG-1007,0,0,0,19.49,1,22793,6,0
2693,ACC-102693,Port Harcourt,2026-08-13T07:06:45.340Z,AG-1036,0,14.6,0,24.39,1,0,19,0
2694,ACC-102694,Abuja,2026-07-31T07:06:45.340Z,AG-1036,2,11.2,0,0,1,0,22,0
2695,ACC-102695,Ibadan,2026-07-07T07:06:45.340Z,AG-1013,3,34.6,1,8.76,0,0,10,0
2696,ACC-102696,Kano,2026-08-16T07:06:45.340Z,AG-1023,1,0,0,10.25,0,13437,14,0
2697,ACC-102697,Port Harcourt,2026-06-21T07:06:45.340Z,AG-1004,2,28.2,0,28.34,1,0,17,0
2698,ACC-102698,Lagos,2026-08-25T07:06:45.340Z,AG-1032,1,35.6,0,3.48,1,0,9,0
2699,ACC-102699,Lagos,2026-08-19T07:06:45.340Z,AG-1026,2,18.9,0,7.74,0,0,11,0
2700,ACC-102700,Abuja,2026-08-30T07:06:45.340Z,AG-1007,4,9.7,0,10.46,0,0,14,0
2701,ACC-102701,Lagos,2026-06-22T07:06:45.340Z,AG-1028,4,54.7,0,16.35,0,10534,7,0
2702,ACC-102702,Ibadan,2026-06-26T07:06:45.340Z,AG-1010,0,101,0,26.72,0,0,19,0
2703,ACC-102703,Kano,2026-08-22T07:06:45.340Z,AG-1002,5,28.9,0,16.77,2,0,10,0
2704,ACC-102704,Ibadan,2026-06-25T07:06:45.340Z,AG-1038,1,13.9,1,0.98,1,0,12,0
2705,ACC-102705,Kano,2026-08-06T07:06:45.340Z,AG-1026,5,10,1,24.44,1,0,13,0
2706,ACC-102706,Port Harcourt,2026-08-20T07:06:45.340Z,AG-1036,2,0,0,8.54,0,0,21,0
2707,ACC-102707,Lagos,2026-06-27T07:06:45.340Z,AG-1019,0,0,0,11.61,2,16982,14,0
2708,ACC-102708,Ibadan,2026-07-25T07:06:45.340Z,AG-1013,3,27.2,0,0,0,7381,21,0
2709,ACC-102709,Kano,2026-08-21T07:06:45.340Z,AG-1016,1,31.8,0,23.16,1,0,14,0
2710,ACC-102710,Abuja,2026-06-17T07:06:45.340Z,AG-1012,1,27.8,0,16.94,2,0,21,0
2711,ACC-102711,Abuja,2026-06-13T07:06:45.340Z,AG-1001,5,17.2,0,15.79,1,0,16,0
2712,ACC-102712,Kano,2026-08-07T07:06:45.340Z,AG-1017,5,0,1,1.49,4,217110,10,1
2713,ACC-102713,Abuja,2026-06-14T07:06:45.340Z,AG-1020,3,53,0,0,0,11996,14,0
2714,ACC-102714,Port Harcourt,2026-08-16T07:06:45.340Z,AG-1039,1,27.4,0,3.12,0,4556,7,0
2715,ACC-102715,Kano,2026-08-29T07:06:45.340Z,AG-1025,1,11.6,0,3.04,0,0,12,0
2716,ACC-102716,Abuja,2026-06-20T07:06:45.340Z,AG-1019,3,55.5,0,21.49,0,0,11,0
2717,ACC-102717,Port Harcourt,2026-07-27T07:06:45.340Z,AG-1028,4,0,0,19.24,2,0,21,0
2718,ACC-102718,Ibadan,2026-08-25T07:06:45.340Z,AG-1010,1,55.4,0,2.04,0,0,18,0
2719,ACC-102719,Lagos,2026-08-14T07:06:45.340Z,AG-1012,1,11.1,0,20.3,0,0,17,0
2720,ACC-102720,Port Harcourt,2026-07-16T07:06:45.340Z,AG-1032,1,42.5,0,28.51,1,0,6,0
2721,ACC-102721,Port Harcourt,2026-07-24T07:06:45.340Z,AG-1004,0,13.9,0,26.65,0,0,17,0
2722,ACC-102722,Kano,2026-07-21T07:06:45.340Z,AG-1016,1,0.7,1,12.61,0,13263,22,0
2723,ACC-102723,Ibadan,2026-08-24T07:06:45.340Z,AG-1021,2,9.8,1,0,0,21387,14,0
2724,ACC-102724,Ibadan,2026-06-29T07:06:45.340Z,AG-1033,0,0,0,9.61,1,0,22,0
2725,ACC-102725,Port Harcourt,2026-07-11T07:06:45.340Z,AG-1039,3,9.4,0,3.1,1,0,9,0
2726,ACC-102726,Kano,2026-06-26T07:06:45.340Z,AG-1021,4,10.7,0,24.05,2,8601,16,0
2727,ACC-102727,Ibadan,2026-07-11T07:06:45.340Z,AG-1000,2,10.1,0,23,2,0,6,0
2728,ACC-102728,Kano,2026-07-27T07:06:45.340Z,AG-1030,3,5,0,10.26,0,0,12,0
2729,ACC-102729,Lagos,2026-08-10T07:06:45.340Z,AG-1026,0,20.8,0,23.96,0,0,11,0
2730,ACC-102730,Abuja,2026-07-28T07:06:45.340Z,AG-1005,1,26.5,0,7.23,0,0,13,0
2731,ACC-102731,Port Harcourt,2026-07-12T07:06:45.340Z,AG-1015,0,13.1,1,0,0,0,12,0
2732,ACC-102732,Port Harcourt,2026-08-08T07:06:45.340Z,AG-1035,1,23,1,27.44,1,0,7,0
2733,ACC-102733,Kano,2026-07-08T07:06:45.340Z,AG-1033,4,57.7,0,12.56,0,0,13,0
2734,ACC-102734,Ibadan,2026-07-29T07:06:45.340Z,AG-1027,2,14.6,0,13.25,0,25147,8,0
2735,ACC-102735,Kano,2026-06-26T07:06:45.340Z,AG-1035,0,0,1,12.28,0,0,18,0
2736,ACC-102736,Kano,2026-08-01T07:06:45.340Z,AG-1006,1,16.6,1,10.47,1,0,20,0
2737,ACC-102737,Ibadan,2026-06-11T07:06:45.340Z,AG-1002,3,0,1,27.04,1,0,12,0
2738,ACC-102738,Lagos,2026-08-05T07:06:45.340Z,AG-1020,1,54,1,7.77,0,0,18,0
2739,ACC-102739,Lagos,2026-09-02T07:06:45.340Z,AG-1021,1,23.3,0,19.92,3,0,10,0
2740,ACC-102740,Port Harcourt,2026-07-06T07:06:45.340Z,AG-1021,2,140.3,1,2.54,7,103968,3,1
2741,ACC-102741,Abuja,2026-07-11T07:06:45.340Z,AG-1019,2,59.4,0,25.2,1,0,20,0
2742,ACC-102742,Kano,2026-07-24T07:06:45.340Z,AG-1025,0,15.4,1,5.6,0,0,22,0
2743,ACC-102743,Abuja,2026-08-28T07:06:45.340Z,AG-1037,4,123.9,1,0,6,301829,12,1
2744,ACC-102744,Ibadan,2026-08-19T07:06:45.340Z,AG-1033,3,30.4,0,9.43,0,0,16,0
2745,ACC-102745,Port Harcourt,2026-07-29T07:06:45.340Z,AG-1003,2,8.6,0,13.15,0,0,16,0
2746,ACC-102746,Port Harcourt,2026-06-12T07:06:45.340Z,AG-1037,0,41.2,0,13.87,0,0,17,0
2747,ACC-102747,Kano,2026-08-30T07:06:45.340Z,AG-1004,9,411.6,0,1.72,4,225981,22,1
2748,ACC-102748,Lagos,2026-08-18T07:06:45.340Z,AG-1039,0,36.5,0,25.62,0,0,21,0
2749,ACC-102749,Port Harcourt,2026-06-26T07:06:45.340Z,AG-1027,3,2.4,0,0,1,5903,11,0
2750,ACC-102750,Lagos,2026-07-22T07:06:45.340Z,AG-1014,3,19.8,0,0,1,19946,6,0
2751,ACC-102751,Lagos,2026-06-28T07:06:45.340Z,AG-1027,2,23.3,0,10.77,1,0,13,0
2752,ACC-102752,Port Harcourt,2026-07-25T07:06:45.340Z,AG-1017,4,32.3,0,0,1,7054,22,0
2753,ACC-102753,Abuja,2026-07-10T07:06:45.340Z,AG-1011,0,31.7,1,25.73,1,0,10,0
2754,ACC-102754,Kano,2026-07-20T07:06:45.340Z,AG-1034,1,0,0,44.08,0,0,17,0
2755,ACC-102755,Kano,2026-07-30T07:06:45.340Z,AG-1023,3,20.4,1,25.52,2,0,12,0
2756,ACC-102756,Ibadan,2026-06-30T07:06:45.340Z,AG-1018,3,37.1,0,28.65,1,0,13,0
2757,ACC-102757,Port Harcourt,2026-08-19T07:06:45.340Z,AG-1011,3,7.9,0,12.12,2,0,10,0
2758,ACC-102758,Ibadan,2026-06-20T07:06:45.340Z,AG-1016,1,0,0,8.52,1,0,17,0
2759,ACC-102759,Lagos,2026-06-11T07:06:45.340Z,AG-1025,0,48.3,0,7.19,0,0,17,0
2760,ACC-102760,Abuja,2026-08-22T07:06:45.340Z,AG-1015,2,17.7,1,27.46,0,0,7,0
2761,ACC-102761,Kano,2026-07-20T07:06:45.340Z,AG-1031,2,18.5,0,9.06,2,0,10,0
2762,ACC-102762,Abuja,2026-08-24T07:06:45.340Z,AG-1011,2,0.4,0,26.83,1,0,7,0
2763,ACC-102763,Lagos,2026-06-28T07:06:45.340Z,AG-1000,2,53.1,1,12.7,0,0,11,0
2764,ACC-102764,Kano,2026-07-01T07:06:45.340Z,AG-1004,0,19.3,0,2.75,2,3467,18,0
2765,ACC-102765,Lagos,2026-08-12T07:06:45.340Z,AG-1020,5,68.1,1,19.87,1,0,18,0
2766,ACC-102766,Port Harcourt,2026-08-10T07:06:45.340Z,AG-1000,3,12.2,1,1.91,0,20993,15,0
2767,ACC-102767,Lagos,2026-06-21T07:06:45.340Z,AG-1008,2,13.8,1,15.79,0,0,12,0
